Country, Year,Week,Received/ collected,A (H1),A (H1N1)pdm09,A (H3),A (H5),A (not subtyped),A (Total),B (Yamagata lineage),B (Victoria lineage),B (lineage not determined),B (Total),Total number of influenza positive viruses,ILI activity
United Kingdom of Great Britain and Northern Ireland,2020,16,,0,1,0,,1,2,0,0,6,6,8,No Report
United Kingdom of Great Britain and Northern Ireland,2020,17,,0,0,3,,9,12,0,0,14,14,26,No Report
United Kingdom of Great Britain and Northern Ireland,2020,18,,0,0,1,,1,2,0,0,1,1,3,No Report
United Kingdom of Great Britain and Northern Ireland,2020,19,,0,0,0,,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2020,20,,0,0,0,,0,0,0,0,1,1,1,No Report
United Kingdom of Great Britain and Northern Ireland,2020,21,,0,0,0,,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2020,22,,0,0,0,,0,0,0,0,1,1,1,No Report
United Kingdom of Great Britain and Northern Ireland,2020,23,,0,0,1,,1,2,0,0,0,0,2,No Report
United Kingdom of Great Britain and Northern Ireland,2020,24,,0,0,0,,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2020,25,,0,0,0,,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2020,26,,0,0,0,,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2020,27,,0,0,0,,1,1,0,0,0,0,1,No Report
United Kingdom of Great Britain and Northern Ireland,2020,28,,0,0,0,,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2020,29,,0,1,0,,0,1,0,0,1,1,2,No Report
United Kingdom of Great Britain and Northern Ireland,2020,30,,0,0,0,,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2020,31,,0,0,0,,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2020,32,,0,0,0,,1,1,0,0,1,1,2,No Report
United Kingdom of Great Britain and Northern Ireland,2020,33,,0,1,0,,0,1,0,0,0,0,1,No Report
United Kingdom of Great Britain and Northern Ireland,2020,34,,0,1,0,,0,1,0,0,0,0,1,No Report
United Kingdom of Great Britain and Northern Ireland,2020,35,,0,0,0,,0,0,0,0,2,2,2,No Report
United Kingdom of Great Britain and Northern Ireland,2020,36,,0,0,0,,0,0,0,0,1,1,1,No Report
United Kingdom of Great Britain and Northern Ireland,2020,37,,0,0,1,,5,6,0,0,2,2,8,No Report
United Kingdom of Great Britain and Northern Ireland,2020,38,,0,0,0,,1,1,0,0,1,1,2,No Report
United Kingdom of Great Britain and Northern Ireland,2020,39,,0,1,0,,0,1,0,0,0,0,1,No Report
United Kingdom of Great Britain and Northern Ireland,2020,40,,0,0,3,,7,10,0,0,8,8,18,No Report
United Kingdom of Great Britain and Northern Ireland,2020,41,,0,1,1,,8,10,0,0,6,6,16,No Report
United Kingdom of Great Britain and Northern Ireland,2020,42,,0,0,3,,13,16,0,0,12,12,28,No Report
United Kingdom of Great Britain and Northern Ireland,2020,43,,0,0,0,,18,18,0,0,11,11,29,No Report
United Kingdom of Great Britain and Northern Ireland,2020,44,,0,2,0,,6,8,0,0,9,9,17,No Report
United Kingdom of Great Britain and Northern Ireland,2020,45,,0,0,0,,9,9,0,0,11,11,20,No Report
United Kingdom of Great Britain and Northern Ireland,2020,46,,0,0,1,,19,20,0,0,24,24,44,No Report
United Kingdom of Great Britain and Northern Ireland,2020,47,,0,0,2,,16,18,0,0,19,19,37,No Report
United Kingdom of Great Britain and Northern Ireland,2020,48,,0,1,5,,13,19,0,0,15,15,34,No Report
United Kingdom of Great Britain and Northern Ireland,2020,49,,0,1,2,,20,23,0,0,22,22,45,No Report
United Kingdom of Great Britain and Northern Ireland,2020,50,,0,0,1,,11,12,0,0,16,16,28,No Report
United Kingdom of Great Britain and Northern Ireland,2020,51,,0,1,0,,10,11,0,0,14,14,25,No Report
United Kingdom of Great Britain and Northern Ireland,2020,52,,0,0,2,,8,10,0,0,14,14,24,No Report
United Kingdom of Great Britain and Northern Ireland,2020,53,,0,0,3,,7,10,0,0,6,6,16,No Report
United Kingdom of Great Britain and Northern Ireland,2021,1,,0,0,1,,10,11,0,0,12,12,23,No Report
United Kingdom of Great Britain and Northern Ireland,2021,2,,0,0,0,,7,7,0,0,5,5,12,No Report
United Kingdom of Great Britain and Northern Ireland,2021,3,,0,0,1,,8,9,0,0,4,4,13,No Report
United Kingdom of Great Britain and Northern Ireland,2021,4,,0,0,0,,5,5,0,0,7,7,12,No Report
United Kingdom of Great Britain and Northern Ireland,2021,5,,0,0,0,,12,12,0,0,5,5,17,No Report
United Kingdom of Great Britain and Northern Ireland,2021,6,,0,0,0,,8,8,0,0,6,6,14,No Report
United Kingdom of Great Britain and Northern Ireland,2021,7,,0,0,0,,12,12,0,0,10,10,22,No Report
United Kingdom of Great Britain and Northern Ireland,2021,8,,0,0,0,,4,4,0,0,5,5,9,No Report
United Kingdom of Great Britain and Northern Ireland,2021,9,,0,0,1,,5,6,0,0,5,5,11,No Report
United Kingdom of Great Britain and Northern Ireland,2021,10,,0,0,0,,3,3,0,0,6,6,9,No Report
United Kingdom of Great Britain and Northern Ireland,2021,11,,0,0,0,,7,7,0,0,7,7,14,No Report
United Kingdom of Great Britain and Northern Ireland,2021,12,,0,0,0,,1,1,0,0,2,2,3,No Report
United Kingdom of Great Britain and Northern Ireland,2021,13,,0,0,0,,1,1,0,0,2,2,3,No Report
United Kingdom of Great Britain and Northern Ireland,2021,14,,0,0,0,,5,5,0,0,3,3,8,No Report
United Kingdom of Great Britain and Northern Ireland,2021,15,,0,0,0,,6,6,0,0,5,5,11,No Report
United Kingdom of Great Britain and Northern Ireland,2021,16,,0,0,1,,7,8,0,0,8,8,16,No Report
United Kingdom of Great Britain and Northern Ireland,2021,17,,0,0,0,,1,1,0,0,2,2,3,No Report
United Kingdom of Great Britain and Northern Ireland,2021,18,,0,0,0,,4,4,0,0,9,9,13,No Report
United Kingdom of Great Britain and Northern Ireland,2021,19,,0,0,1,,8,9,0,0,7,7,16,No Report
United Kingdom of Great Britain and Northern Ireland,2021,20,,0,0,0,,4,4,0,0,2,2,6,No Report
United Kingdom of Great Britain and Northern Ireland,2021,21,,0,0,0,,1,1,0,0,0,0,1,No Report
United Kingdom of Great Britain and Northern Ireland,2021,22,,0,0,0,,1,1,0,0,1,1,2,No Report
United Kingdom of Great Britain and Northern Ireland,2021,23,,0,0,0,,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2021,24,,0,0,1,,0,1,0,0,2,2,3,No Report
United Kingdom of Great Britain and Northern Ireland,2021,25,,0,0,0,,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2021,26,,0,0,0,,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2021,27,,0,1,0,,0,1,0,0,0,0,1,No Report
United Kingdom of Great Britain and Northern Ireland,2021,28,,0,0,0,,0,0,0,0,1,1,1,No Report
United Kingdom of Great Britain and Northern Ireland,2021,29,,0,0,0,,0,0,0,0,1,1,1,No Report
United Kingdom of Great Britain and Northern Ireland,2021,30,,0,0,1,,0,1,0,0,1,1,2,No Report
United Kingdom of Great Britain and Northern Ireland,2021,31,,0,0,0,,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2021,32,,0,0,0,,1,1,0,0,1,1,2,No Report
United Kingdom of Great Britain and Northern Ireland,2021,33,,0,0,0,,1,1,0,0,0,0,1,No Report
United Kingdom of Great Britain and Northern Ireland,2021,34,,0,0,0,,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2021,35,,0,0,0,,2,2,0,0,1,1,3,No Report
United Kingdom of Great Britain and Northern Ireland,2021,36,,0,0,1,,1,2,0,0,2,2,4,No Report
United Kingdom of Great Britain and Northern Ireland,2021,37,,0,0,1,,4,5,0,0,6,6,11,No Report
United Kingdom of Great Britain and Northern Ireland,2021,38,,0,0,1,,0,1,0,0,2,2,3,No Report
United Kingdom of Great Britain and Northern Ireland,2021,39,,0,0,1,,1,2,0,0,4,4,6,No Report
United Kingdom of Great Britain and Northern Ireland,2021,40,,0,1,7,,123,131,0,0,75,75,206,No Report
United Kingdom of Great Britain and Northern Ireland,2021,41,,0,3,7,,128,138,0,0,87,87,225,No Report
United Kingdom of Great Britain and Northern Ireland,2021,42,,0,2,1,,132,135,0,0,105,105,240,No Report
United Kingdom of Great Britain and Northern Ireland,2021,43,,0,2,6,,106,114,0,0,90,90,204,No Report
United Kingdom of Great Britain and Northern Ireland,2021,44,,0,3,5,,66,74,0,0,56,56,130,No Report
United Kingdom of Great Britain and Northern Ireland,2021,45,,0,1,5,,63,69,0,0,71,71,140,No Report
United Kingdom of Great Britain and Northern Ireland,2021,46,,0,1,10,,77,88,0,0,72,72,160,No Report
United Kingdom of Great Britain and Northern Ireland,2021,47,,0,2,8,,94,104,0,0,62,62,166,No Report
United Kingdom of Great Britain and Northern Ireland,2021,48,,0,1,4,,110,115,0,0,59,59,174,No Report
United Kingdom of Great Britain and Northern Ireland,2021,49,,0,2,16,,141,159,0,0,50,50,209,No Report
United Kingdom of Great Britain and Northern Ireland,2021,50,,0,6,14,,11,31,0,0,9,9,40,No Report
United Kingdom of Great Britain and Northern Ireland,2021,51,,0,2,11,,22,35,0,0,3,3,38,No Report
United Kingdom of Great Britain and Northern Ireland,2021,52,,0,0,12,,21,33,0,0,7,7,40,No Report
United Kingdom of Great Britain and Northern Ireland,2022,1,,0,0,4,,6,10,0,0,0,0,10,No Report
United Kingdom of Great Britain and Northern Ireland,2022,2,0,0,0,0,0,0,0,0,0,0,0,0,No Report
United Kingdom of Great Britain and Northern Ireland,2022,3,0,0,0,0,0,0,0,0,0,0,0,0,No Report

